transaction_id,customer_id,timestamp,product_category,product_price,quantity,discount_pct,customer_age,is_returning_customer,device_type,region,payment_method,total_price,final_price,date
955,4479,2023-11-15 00:00:00,Electronics,332.17218904164906,3,5.0,40.0,False,Desktop,North,Credit Card,996.5165671249472,946.6907387686998,2023-11-15
956,1667,2023-11-15 08:00:00,Clothing,276.78471595464197,3,5.0,55.0,False,Desktop,Central,Credit Card,830.3541478639258,788.8364404707295,2023-11-15
957,1372,2023-11-15 16:00:00,Electronics,81.12292044117771,5,15.0,57.0,False,Mobile,Central,PayPal,405.61460220588856,344.7724118750053,2023-11-15
958,2031,2023-11-16 00:00:00,Electronics,207.20623407446965,5,0.0,40.0,False,Mobile,South,Bank Transfer,1036.0311703723482,1036.0311703723482,2023-11-16
959,2145,2023-11-16 08:00:00,Electronics,80.20704539762937,3,0.0,31.0,False,Mobile,Central,PayPal,240.62113619288812,240.62113619288812,2023-11-16
960,2371,2023-11-16 16:00:00,Clothing,75.23232250552198,2,5.0,50.0,False,Desktop,West,Bank Transfer,150.46464501104396,142.94141276049174,2023-11-16
961,3723,2023-11-17 00:00:00,Clothing,37.050715956002996,2,0.0,44.0,False,Desktop,North,PayPal,74.10143191200599,74.10143191200599,2023-11-17
962,1089,2023-11-17 08:00:00,Electronics,75.58335484902193,3,0.0,44.0,False,Tablet,Central,Credit Card,226.7500645470658,226.7500645470658,2023-11-17
963,4719,2023-11-17 16:00:00,Electronics,97.09291459377752,3,0.0,47.0,False,Mobile,North,Credit Card,291.27874378133254,291.27874378133254,2023-11-17
964,3745,2023-11-18 00:00:00,Electronics,22.2761414169435,3,5.0,26.0,False,Mobile,North,Gift Card,66.8284242508305,63.48700303828897,2023-11-18
965,4387,2023-11-18 08:00:00,Sports,78.7190252107325,3,0.0,48.0,False,Mobile,East,Credit Card,236.1570756321975,236.1570756321975,2023-11-18
966,4249,2023-11-18 16:00:00,Beauty,172.0311441478238,3,,39.0,False,Desktop,North,Credit Card,516.0934324434713,412.8747459547771,2023-11-18
967,1539,2023-11-19 00:00:00,Sports,133.9578219716323,3,0.0,51.0,False,Mobile,North,Bank Transfer,401.87346591489694,401.87346591489694,2023-11-19
968,3779,2023-11-19 08:00:00,Clothing,120.8288124398501,3,0.0,38.0,True,Mobile,Central,Credit Card,362.4864373195503,362.4864373195503,2023-11-19
969,1868,2023-11-19 16:00:00,Clothing,260.30180848313273,3,5.0,45.0,False,Tablet,Central,PayPal,780.9054254493982,741.8601541769283,2023-11-19
970,1040,2023-11-20 00:00:00,Beauty,21.819656772232136,7,0.0,43.0,False,Desktop,West,PayPal,152.73759740562497,152.73759740562497,2023-11-20
971,1739,2023-11-20 08:00:00,Clothing,101.4292932747893,3,0.0,31.0,False,Mobile,East,PayPal,304.2878798243679,304.2878798243679,2023-11-20
972,4775,2023-11-20 16:00:00,Clothing,174.8102241871374,2,0.0,27.0,False,Mobile,Central,Credit Card,349.6204483742748,349.6204483742748,2023-11-20
973,2946,2023-11-21 00:00:00,Electronics,97.94360172656329,4,0.0,47.0,False,Desktop,North,PayPal,391.77440690625315,391.77440690625315,2023-11-21
974,3549,2023-11-21 08:00:00,Electronics,59.140770685711665,2,10.0,27.0,False,Mobile,Central,Credit Card,118.28154137142333,106.453387234281,2023-11-21
975,4006,2023-11-21 16:00:00,Clothing,34.64725581314154,6,0.0,33.0,False,Desktop,South,PayPal,207.88353487884925,207.88353487884925,2023-11-21
976,4216,2023-11-22 00:00:00,Clothing,238.53628529202598,3,15.0,33.0,False,Mobile,West,PayPal,715.608855876078,608.2675274946663,2023-11-22
977,2224,2023-11-22 08:00:00,Home,83.63177842391306,2,10.0,42.0,True,Desktop,East,Gift Card,167.26355684782612,150.5372011630435,2023-11-22
978,1928,2023-11-22 16:00:00,Electronics,230.46789179097294,3,0.0,46.0,False,Desktop,Central,Credit Card,691.4036753729188,691.4036753729188,2023-11-22
979,3036,2023-11-23 00:00:00,Electronics,108.15321767443515,2,0.0,19.0,False,Desktop,West,Gift Card,216.3064353488703,216.3064353488703,2023-11-23
980,4795,2023-11-23 08:00:00,Beauty,132.1447386099571,1,0.0,29.0,False,Mobile,West,PayPal,132.1447386099571,132.1447386099571,2023-11-23
981,3508,2023-11-23 16:00:00,Electronics,183.097392851105,6,0.0,,False,Mobile,East,PayPal,1098.58435710663,1098.58435710663,2023-11-23
982,3779,2023-11-24 00:00:00,Clothing,127.63290482856556,4,5.0,35.0,True,Mobile,West,Credit Card,510.53161931426223,485.0050383485491,2023-11-24
983,3799,2023-11-24 08:00:00,Beauty,70.75889352962614,2,0.0,18.0,False,Tablet,West,Credit Card,141.51778705925227,141.51778705925227,2023-11-24
984,1924,2023-11-24 16:00:00,Electronics,92.07925854073832,5,15.0,51.0,True,Mobile,North,PayPal,460.39629270369164,391.3368487981379,2023-11-24
985,3956,2023-11-25 00:00:00,Electronics,182.47826666747721,1,0.0,38.0,False,Mobile,East,Bank Transfer,182.47826666747721,182.47826666747721,2023-11-25
986,2581,2023-11-25 08:00:00,Clothing,66.78464318667653,3,0.0,36.0,False,Mobile,North,Credit Card,200.3539295600296,200.3539295600296,2023-11-25
987,4618,2023-11-25 16:00:00,Clothing,69.1221474937413,1,0.0,47.0,True,Desktop,West,Bank Transfer,69.1221474937413,69.1221474937413,2023-11-25
988,4324,2023-11-26 00:00:00,Home,30.058318535846738,5,0.0,44.0,False,Desktop,North,PayPal,150.2915926792337,150.2915926792337,2023-11-26
989,1389,2023-11-26 08:00:00,Beauty,266.0226937437883,5,10.0,44.0,False,Desktop,Central,Gift Card,1330.1134687189415,1197.1021218470473,2023-11-26
990,2617,2023-11-26 16:00:00,Electronics,29.54501360377275,3,5.0,37.0,False,Mobile,South,Credit Card,88.63504081131825,84.20328877075234,2023-11-26
991,3930,2023-11-27 00:00:00,Home,124.47185341382146,3,0.0,39.0,False,Tablet,North,PayPal,373.4155602414644,373.4155602414644,2023-11-27
992,1255,2023-11-27 08:00:00,Clothing,73.30618237643874,4,15.0,48.0,False,Mobile,Central,Gift Card,293.22472950575496,249.2410200798917,2023-11-27
993,1708,2023-11-27 16:00:00,Electronics,72.02354076709824,2,10.0,44.0,False,Desktop,North,Gift Card,144.04708153419648,129.64237338077683,2023-11-27
994,2838,2023-11-28 00:00:00,Home,133.80347522784197,5,10.0,58.0,False,Mobile,East,PayPal,669.0173761392099,602.1156385252889,2023-11-28
995,2944,2023-11-28 08:00:00,Clothing,26.94505468792277,1,10.0,39.0,False,Mobile,West,Credit Card,26.94505468792277,24.250549219130495,2023-11-28
996,3497,2023-11-28 16:00:00,Clothing,110.06777092953475,3,5.0,45.0,False,Mobile,South,PayPal,330.20331278860425,313.693147149174,2023-11-28
997,1009,2023-11-29 00:00:00,Electronics,167.85490719059254,1,5.0,36.0,True,Mobile,East,Credit Card,167.85490719059254,159.4621618310629,2023-11-29
998,3871,2023-11-29 08:00:00,Clothing,196.1498532297632,1,0.0,41.0,False,Mobile,West,Credit Card,196.1498532297632,196.1498532297632,2023-11-29
999,1797,2023-11-29 16:00:00,Clothing,38.69688058199425,7,0.0,42.0,False,Mobile,Central,Credit Card,270.87816407395974,270.87816407395974,2023-11-29
1000,4313,2023-11-30 00:00:00,Beauty,247.7103036761431,3,5.0,32.0,False,Mobile,North,Credit Card,743.1309110284293,705.9743654770078,2023-11-30
1001,4322,2023-11-30 08:00:00,Electronics,126.7538397416239,2,15.0,30.0,True,Mobile,North,PayPal,253.5076794832478,215.48152756076064,2023-11-30
1002,1876,2023-11-30 16:00:00,Clothing,233.58409094433543,3,5.0,45.0,True,Mobile,East,PayPal,700.7522728330063,665.714659191356,2023-11-30
1003,2028,2023-12-01 00:00:00,Clothing,86.41336086968487,5,15.0,43.0,False,Desktop,South,Credit Card,432.06680434842434,367.25678369616065,2023-12-01
1004,4190,2023-12-01 08:00:00,Home,98.09589034075168,2,0.0,55.0,True,Tablet,South,PayPal,196.19178068150336,196.19178068150336,2023-12-01
1005,2015,2023-12-01 16:00:00,Home,271.377879190895,6,5.0,38.0,False,Tablet,South,Credit Card,1628.26727514537,1546.8539113881013,2023-12-01
1006,2824,2023-12-02 00:00:00,Home,250.16809354144473,2,5.0,26.0,False,Desktop,East,Credit Card,500.33618708288947,475.319377728745,2023-12-02
1007,1373,2023-12-02 08:00:00,Beauty,79.44987124438185,1,5.0,38.0,False,Desktop,West,PayPal,79.44987124438185,75.47737768216275,2023-12-02
1008,4136,2023-12-02 16:00:00,Beauty,52.0773788871442,2,5.0,47.0,True,Desktop,North,Credit Card,104.1547577742884,98.94701988557398,2023-12-02
1009,3193,2023-12-03 00:00:00,Clothing,69.95073091684502,2,0.0,18.0,False,Desktop,South,PayPal,139.90146183369004,139.90146183369004,2023-12-03
1010,1223,2023-12-03 08:00:00,Clothing,69.06379864939484,1,0.0,37.0,False,Mobile,East,Credit Card,69.06379864939484,69.06379864939484,2023-12-03
1011,2262,2023-12-03 16:00:00,Beauty,53.80871648921141,5,20.0,45.0,True,Mobile,North,PayPal,269.0435824460571,215.23486595684568,2023-12-03
1012,3224,2023-12-04 00:00:00,Sports,51.27668878653466,2,0.0,40.0,False,Mobile,East,Credit Card,102.55337757306933,102.55337757306933,2023-12-04
1013,2802,2023-12-04 08:00:00,Beauty,217.37342288170922,3,0.0,33.0,False,Desktop,South,Credit Card,652.1202686451277,652.1202686451277,2023-12-04
1014,1852,2023-12-04 16:00:00,Clothing,27.24222314736845,5,0.0,23.0,False,Desktop,South,Credit Card,136.21111573684226,136.21111573684226,2023-12-04
1015,4353,2023-12-05 00:00:00,Electronics,133.1996952882909,3,0.0,37.0,True,Mobile,South,PayPal,399.59908586487273,399.59908586487273,2023-12-05
1016,1062,2023-12-05 08:00:00,Clothing,38.97330156770553,5,10.0,23.0,True,Mobile,South,Credit Card,194.86650783852767,175.37985705467491,2023-12-05
1017,2240,2023-12-05 16:00:00,Home,62.23659665038688,3,10.0,46.0,False,Mobile,West,Credit Card,186.70978995116064,168.03881095604459,2023-12-05
1018,4925,2023-12-06 00:00:00,Clothing,26.351827817295682,5,15.0,38.0,False,Desktop,Central,Credit Card,131.7591390864784,111.99526822350664,2023-12-06
1019,3874,2023-12-06 08:00:00,Clothing,51.4674631595164,5,0.0,55.0,False,Mobile,East,Credit Card,257.337315797582,257.337315797582,2023-12-06
1020,3842,2023-12-06 16:00:00,Beauty,166.2834518066683,4,5.0,18.0,True,Mobile,East,Credit Card,665.1338072266732,631.8771168653395,2023-12-06
1021,1688,2023-12-07 00:00:00,Clothing,236.29564164310645,4,15.0,33.0,False,Mobile,North,Credit Card,945.1825665724258,803.4051815865619,2023-12-07
1022,2484,2023-12-07 08:00:00,Beauty,45.042116551909146,2,20.0,46.0,False,Desktop,West,Bank Transfer,90.08423310381829,72.06738648305463,2023-12-07
1023,2633,2023-12-07 16:00:00,Clothing,82.27778900557308,2,20.0,51.0,False,Tablet,East,Credit Card,164.55557801114617,131.64446240891695,2023-12-07
1024,3152,2023-12-08 00:00:00,Clothing,83.54898706262965,4,10.0,47.0,False,Tablet,North,Credit Card,334.1959482505186,300.77635342546677,2023-12-08
1025,4170,2023-12-08 08:00:00,Clothing,226.810845052591,3,0.0,26.0,False,Mobile,North,Bank Transfer,680.4325351577729,680.4325351577729,2023-12-08
1026,1510,2023-12-08 16:00:00,Beauty,163.88476189314855,4,0.0,32.0,True,Mobile,South,Credit Card,655.5390475725942,655.5390475725942,2023-12-08
1027,1384,2023-12-09 00:00:00,Electronics,91.96497277487082,2,10.0,18.0,False,Mobile,North,PayPal,183.92994554974163,165.53695099476747,2023-12-09
1028,1404,2023-12-09 08:00:00,Electronics,131.09294356516097,3,10.0,38.0,True,Mobile,East,Credit Card,393.2788306954829,353.9509476259346,2023-12-09
1029,3870,2023-12-09 16:00:00,Sports,207.9640668173544,3,10.0,51.0,False,Desktop,Central,Bank Transfer,623.8922004520632,561.5029804068569,2023-12-09
1030,1517,2023-12-10 00:00:00,Electronics,20.958474125499023,3,0.0,38.0,False,Mobile,West,Bank Transfer,62.87542237649707,62.87542237649707,2023-12-10
1031,1475,2023-12-10 08:00:00,Home,71.56539799565167,2,5.0,44.0,False,Desktop,East,Credit Card,143.13079599130333,135.97425619173816,2023-12-10
1032,3000,2023-12-10 16:00:00,Home,257.77739120363003,3,0.0,44.0,False,Mobile,South,Credit Card,773.3321736108901,773.3321736108901,2023-12-10
1033,3756,2023-12-11 00:00:00,Clothing,154.82783380988928,3,0.0,34.0,True,Tablet,South,Credit Card,464.48350142966785,464.48350142966785,2023-12-11
1034,4934,2023-12-11 08:00:00,Home,98.27248462003128,2,0.0,18.0,True,Mobile,East,Bank Transfer,196.54496924006256,196.54496924006256,2023-12-11
1035,2668,2023-12-11 16:00:00,Electronics,95.4266544690837,3,15.0,54.0,False,Mobile,South,Credit Card,286.2799634072511,243.33796889616343,2023-12-11
1036,2893,2023-12-12 00:00:00,Home,62.73581681720071,5,0.0,43.0,False,Desktop,South,Bank Transfer,313.6790840860035,313.6790840860035,2023-12-12
1037,3818,2023-12-12 08:00:00,Clothing,93.5054208602718,4,5.0,22.0,False,Desktop,East,Gift Card,374.0216834410872,355.3205992690328,2023-12-12
1038,2460,2023-12-12 16:00:00,Home,126.53222023432826,1,0.0,42.0,False,Mobile,South,Credit Card,126.53222023432826,126.53222023432826,2023-12-12
1039,4094,2023-12-13 00:00:00,Electronics,74.1908803249804,5,5.0,40.0,False,Tablet,North,PayPal,370.954401624902,352.4066815436569,2023-12-13
1040,4044,2023-12-13 08:00:00,Home,145.22990884769513,3,5.0,53.0,True,Mobile,North,Credit Card,435.6897265430854,413.9052402159311,2023-12-13
1041,4636,2023-12-13 16:00:00,Electronics,217.49534427416106,3,15.0,43.0,True,Mobile,South,PayPal,652.4860328224831,554.6131278991106,2023-12-13
1042,3724,2023-12-14 00:00:00,Clothing,36.80457604295525,3,0.0,43.0,True,Tablet,East,Credit Card,110.41372812886574,110.41372812886574,2023-12-14
1043,1713,2023-12-14 08:00:00,Electronics,80.06537327822011,4,0.0,40.0,False,Mobile,South,Credit Card,320.26149311288043,320.26149311288043,2023-12-14
1044,4529,2023-12-14 16:00:00,Electronics,72.42825826555935,1,10.0,28.0,False,Mobile,North,Credit Card,72.42825826555935,65.18543243900342,2023-12-14
1045,1082,2023-12-15 00:00:00,Beauty,136.303818910676,2,0.0,46.0,False,Desktop,South,PayPal,272.607637821352,272.607637821352,2023-12-15
1046,2168,2023-12-15 08:00:00,Clothing,48.750537507425456,2,0.0,37.0,False,Desktop,North,PayPal,97.50107501485091,97.50107501485091,2023-12-15
1047,4156,2023-12-15 16:00:00,Sports,122.23484765181756,2,5.0,26.0,False,Mobile,Central,PayPal,244.46969530363512,232.24621053845334,2023-12-15
1048,4149,2023-12-16 00:00:00,Sports,229.95564302534362,3,5.0,30.0,False,Mobile,South,Bank Transfer,689.8669290760308,655.3735826222293,2023-12-16
1049,3504,2023-12-16 08:00:00,Home,74.15109733027735,2,0.0,24.0,False,Mobile,North,PayPal,148.3021946605547,148.3021946605547,2023-12-16
1050,2901,2023-12-16 16:00:00,Electronics,261.92953290719583,2,0.0,50.0,False,Mobile,East,PayPal,523.8590658143917,523.8590658143917,2023-12-16
1051,3048,2023-12-17 00:00:00,Clothing,518.5514324504591,2,10.0,61.0,False,Tablet,South,Credit Card,1037.1028649009181,933.3925784108263,2023-12-17
1052,1050,2023-12-17 08:00:00,Beauty,31.215247325739206,4,5.0,51.0,False,Mobile,East,Credit Card,124.86098930295682,118.61793983780898,2023-12-17
1053,1684,2023-12-17 16:00:00,Clothing,46.53378255016047,1,0.0,42.0,True,Mobile,North,Credit Card,46.53378255016047,46.53378255016047,2023-12-17
1054,1716,2023-12-18 00:00:00,Electronics,320.335629230888,2,0.0,37.0,False,Desktop,Central,Credit Card,640.671258461776,640.671258461776,2023-12-18
1055,4843,2023-12-18 08:00:00,Home,337.79183150838367,2,5.0,34.0,False,Desktop,Central,PayPal,675.5836630167673,641.8044798659289,2023-12-18
1056,2469,2023-12-18 16:00:00,Beauty,30.281628317140825,4,0.0,26.0,False,Desktop,East,PayPal,121.1265132685633,121.1265132685633,2023-12-18
1057,1448,2023-12-19 00:00:00,Beauty,21.51121153514474,5,10.0,61.0,True,Mobile,West,Bank Transfer,107.5560576757237,96.80045190815133,2023-12-19
1058,1880,2023-12-19 08:00:00,Electronics,37.566379685240875,2,5.0,25.0,True,Desktop,South,Credit Card,75.13275937048175,71.37612140195766,2023-12-19
1059,1487,2023-12-19 16:00:00,Home,572.4661881045076,3,0.0,27.0,True,Mobile,Central,PayPal,1717.398564313523,1717.398564313523,2023-12-19
1060,2823,2023-12-20 00:00:00,Electronics,39.84504711760047,5,15.0,35.0,True,Mobile,South,Gift Card,199.22523558800236,169.341450249802,2023-12-20
1061,3081,2023-12-20 08:00:00,Electronics,89.8255418865816,3,0.0,36.0,False,Desktop,South,Credit Card,269.4766256597448,269.4766256597448,2023-12-20
1062,4419,2023-12-20 16:00:00,Beauty,208.66267415717445,1,0.0,45.0,True,Mobile,North,Credit Card,208.66267415717445,208.66267415717445,2023-12-20
1063,3142,2023-12-21 00:00:00,Electronics,22.061259813598483,1,5.0,29.0,False,Desktop,South,Bank Transfer,22.061259813598483,20.95819682291856,2023-12-21
1064,4143,2023-12-21 08:00:00,Clothing,112.75766344088694,3,5.0,18.0,False,Mobile,East,PayPal,338.2729903226608,321.35934080652777,2023-12-21
1065,2574,2023-12-21 16:00:00,Electronics,52.438125643266986,5,0.0,35.0,False,Tablet,South,PayPal,262.1906282163349,262.1906282163349,2023-12-21
1066,3201,2023-12-22 00:00:00,Beauty,218.29314743175496,1,0.0,36.0,True,Mobile,East,Bank Transfer,218.29314743175496,218.29314743175496,2023-12-22
1067,1249,2023-12-22 08:00:00,Beauty,53.33228102447433,1,0.0,35.0,False,Tablet,South,PayPal,53.33228102447433,53.33228102447433,2023-12-22
1068,1673,2023-12-22 16:00:00,Home,136.0771946448222,1,0.0,34.0,True,Desktop,West,Credit Card,136.0771946448222,136.0771946448222,2023-12-22
1069,1437,2023-12-23 00:00:00,Beauty,132.15318438299641,3,10.0,33.0,True,Desktop,East,Gift Card,396.45955314898924,356.81359783409033,2023-12-23
1070,3165,2023-12-23 08:00:00,Electronics,45.03780011138245,2,5.0,22.0,False,Mobile,East,Gift Card,90.0756002227649,85.57182021162666,2023-12-23
1071,1770,2023-12-23 16:00:00,Clothing,23.541911625144458,4,0.0,55.0,False,Tablet,East,Credit Card,94.16764650057783,94.16764650057783,2023-12-23
1072,4962,2023-12-24 00:00:00,Clothing,72.63616414348846,2,0.0,54.0,True,Mobile,West,PayPal,145.27232828697692,145.27232828697692,2023-12-24
1073,4377,2023-12-24 08:00:00,Electronics,54.13545484850642,4,0.0,54.0,False,Mobile,North,Credit Card,216.54181939402568,216.54181939402568,2023-12-24
1074,1267,2023-12-24 16:00:00,Clothing,185.5365363551361,3,0.0,23.0,True,Desktop,North,Gift Card,556.6096090654082,556.6096090654082,2023-12-24
1075,2984,2023-12-25 00:00:00,Sports,181.12605146416126,2,0.0,42.0,False,Mobile,West,Credit Card,362.25210292832253,362.25210292832253,2023-12-25
1076,2077,2023-12-25 08:00:00,Electronics,81.06900708730944,3,0.0,32.0,False,Mobile,West,Credit Card,243.20702126192833,243.20702126192833,2023-12-25
1077,1235,2023-12-25 16:00:00,Clothing,113.27052797730452,3,0.0,32.0,False,Desktop,South,PayPal,339.81158393191356,339.81158393191356,2023-12-25
1078,1388,2023-12-26 00:00:00,Electronics,112.69966259603335,2,5.0,26.0,True,Mobile,South,PayPal,225.3993251920667,214.12935893246336,2023-12-26
1079,4037,2023-12-26 08:00:00,Electronics,195.53782553376416,4,10.0,68.0,False,Desktop,South,Bank Transfer,782.1513021350567,703.936171921551,2023-12-26
1080,4805,2023-12-26 16:00:00,Sports,75.33894366687264,2,0.0,35.0,False,Desktop,South,Bank Transfer,150.67788733374528,150.67788733374528,2023-12-26
1081,1762,2023-12-27 00:00:00,Clothing,52.21999240571301,2,15.0,26.0,True,Mobile,Central,Credit Card,104.43998481142602,88.77398708971211,2023-12-27
1082,2848,2023-12-27 08:00:00,Clothing,50.79322885720399,2,10.0,39.0,False,Mobile,South,Credit Card,101.58645771440798,91.42781194296718,2023-12-27
1083,3448,2023-12-27 16:00:00,Beauty,96.82852076459699,1,20.0,47.0,False,Desktop,East,Credit Card,96.82852076459699,77.4628166116776,2023-12-27
1084,1623,2023-12-28 00:00:00,Electronics,79.62894764841533,3,15.0,36.0,False,Desktop,West,Credit Card,238.886842945246,203.0538165034591,2023-12-28
1085,3814,2023-12-28 08:00:00,Clothing,78.00341809845376,3,5.0,40.0,False,Mobile,North,PayPal,234.01025429536128,222.3097415805932,2023-12-28
1086,4374,2023-12-28 16:00:00,Clothing,29.55612843271048,2,5.0,50.0,True,Mobile,North,Credit Card,59.11225686542096,56.15664402214991,2023-12-28
1087,3966,2023-12-29 00:00:00,Home,146.79914275323338,3,0.0,26.0,False,Mobile,South,Credit Card,440.3974282597002,440.3974282597002,2023-12-29
1088,4278,2023-12-29 08:00:00,Sports,44.046354008621805,1,10.0,40.0,False,Desktop,East,Credit Card,44.046354008621805,39.64171860775963,2023-12-29
1089,2252,2023-12-29 16:00:00,Beauty,41.93428210098432,4,5.0,30.0,True,Desktop,South,Credit Card,167.73712840393728,159.3502719837404,2023-12-29
1090,3900,2023-12-30 00:00:00,Clothing,73.23188237467942,3,5.0,28.0,False,Mobile,North,PayPal,219.69564712403826,208.71086476783634,2023-12-30
1091,4981,2023-12-30 08:00:00,Beauty,45.84836479123338,2,5.0,59.0,False,Desktop,South,PayPal,91.69672958246676,87.11189310334342,2023-12-30
1092,1577,2023-12-30 16:00:00,Electronics,107.67293731606597,4,0.0,36.0,False,Desktop,North,Credit Card,430.6917492642639,430.6917492642639,2023-12-30
1093,3122,2023-12-31 00:00:00,Electronics,66.43609222384632,2,5.0,25.0,False,Mobile,South,Credit Card,132.87218444769263,126.22857522530799,2023-12-31
1094,1434,2023-12-31 08:00:00,Electronics,79.58602695817318,3,0.0,36.0,False,Desktop,South,PayPal,238.75808087451952,238.75808087451952,2023-12-31
1095,3150,2023-12-31 16:00:00,Clothing,97.03939971907032,3,10.0,23.0,True,Desktop,North,Gift Card,291.11819915721094,262.00637924148987,2023-12-31
1096,4493,2024-01-01 00:00:00,Clothing,42.75727488460302,1,,35.0,True,Tablet,West,Credit Card,42.75727488460302,36.34368365191256,2024-01-01
1097,4775,2024-01-01 08:00:00,Home,36.93085419753757,7,10.0,29.0,False,Mobile,South,Credit Card,258.515979382763,232.66438144448674,2024-01-01
1098,1763,2024-01-01 16:00:00,Sports,232.37855886314452,3,10.0,44.0,False,Mobile,East,Credit Card,697.1356765894336,627.4221089304903,2024-01-01
1099,3785,2024-01-02 00:00:00,Clothing,76.86731623474265,1,0.0,61.0,False,Tablet,East,Credit Card,76.86731623474265,76.86731623474265,2024-01-02
1100,3853,2024-01-02 08:00:00,Clothing,73.11875438125227,4,15.0,35.0,False,Mobile,West,PayPal,292.4750175250091,248.60376489625773,2024-01-02
1101,2329,2024-01-02 16:00:00,Electronics,23.62617315442433,2,0.0,30.0,False,Mobile,North,Credit Card,47.25234630884866,47.25234630884866,2024-01-02
1102,3145,2024-01-03 00:00:00,Electronics,88.91079544033674,2,15.0,39.0,False,Mobile,South,PayPal,177.82159088067348,151.14835224857245,2024-01-03
1103,4921,2024-01-03 08:00:00,Home,100.78169411151505,3,0.0,55.0,True,Desktop,West,Bank Transfer,302.34508233454517,302.34508233454517,2024-01-03
1104,3845,2024-01-03 16:00:00,Clothing,101.83496317837553,3,0.0,44.0,False,Mobile,West,PayPal,305.5048895351266,305.5048895351266,2024-01-03
1105,2358,2024-01-04 00:00:00,Beauty,142.76890555654018,2,10.0,36.0,False,Tablet,North,Credit Card,285.53781111308035,256.98403000177234,2024-01-04
1106,3906,2024-01-04 08:00:00,Electronics,39.53847114691718,4,5.0,18.0,False,Mobile,North,Credit Card,158.15388458766873,150.24619035828528,2024-01-04
1107,3482,2024-01-04 16:00:00,Electronics,49.06506533052256,1,0.0,37.0,True,Desktop,West,Credit Card,49.06506533052256,49.06506533052256,2024-01-04
1108,1446,2024-01-05 00:00:00,Clothing,186.4583169959441,5,5.0,47.0,False,Mobile,North,PayPal,932.2915849797205,885.6770057307344,2024-01-05
1109,3017,2024-01-05 08:00:00,Electronics,314.0687743880021,1,5.0,49.0,False,Mobile,West,Credit Card,314.0687743880021,298.365335668602,2024-01-05
1110,2331,2024-01-05 16:00:00,Electronics,34.61046745121247,5,0.0,53.0,True,Mobile,Central,Credit Card,173.05233725606234,173.05233725606234,2024-01-05
1111,1248,2024-01-06 00:00:00,Home,88.84573042527045,1,5.0,29.0,False,Tablet,South,Credit Card,88.84573042527045,84.40344390400692,2024-01-06
1112,1165,2024-01-06 08:00:00,Electronics,44.10227518252077,1,0.0,33.0,False,Mobile,West,Credit Card,44.10227518252077,44.10227518252077,2024-01-06
1113,4552,2024-01-06 16:00:00,Home,26.19532454231876,2,5.0,36.0,False,Desktop,South,PayPal,52.39064908463752,49.77111663040564,2024-01-06
1114,4031,2024-01-07 00:00:00,Clothing,59.37885523845795,3,0.0,46.0,False,Desktop,West,Gift Card,178.13656571537385,178.13656571537385,2024-01-07
1115,2358,2024-01-07 08:00:00,Electronics,35.512004555869,3,5.0,34.0,True,Mobile,South,Bank Transfer,106.536013667607,101.20921298422664,2024-01-07
1116,2019,2024-01-07 16:00:00,Clothing,143.76436013662965,4,0.0,44.0,False,Desktop,North,PayPal,575.0574405465186,575.0574405465186,2024-01-07
1117,1541,2024-01-08 00:00:00,Beauty,96.29805773424295,4,0.0,33.0,True,Mobile,West,Credit Card,385.1922309369718,385.1922309369718,2024-01-08
1118,1758,2024-01-08 08:00:00,Clothing,35.52915465236134,4,5.0,29.0,False,Desktop,North,Credit Card,142.11661860944537,135.0107876789731,2024-01-08
1119,4177,2024-01-08 16:00:00,Beauty,20.92845568194624,1,5.0,51.0,True,Mobile,Central,Credit Card,20.92845568194624,19.882032897848926,2024-01-08
1120,4634,2024-01-09 00:00:00,Electronics,185.10782053369465,2,20.0,41.0,False,Desktop,South,Credit Card,370.2156410673893,296.1725128539114,2024-01-09
1121,3128,2024-01-09 08:00:00,Beauty,39.38207067194615,2,10.0,46.0,True,Desktop,North,PayPal,78.7641413438923,70.88772720950308,2024-01-09
1122,3180,2024-01-09 16:00:00,Electronics,113.19543742611924,2,10.0,35.0,True,Mobile,South,Bank Transfer,226.39087485223848,203.75178736701463,2024-01-09
1123,1796,2024-01-10 00:00:00,Home,61.08625175667901,2,0.0,47.0,False,Mobile,West,PayPal,122.17250351335802,122.17250351335802,2024-01-10
1124,3947,2024-01-10 08:00:00,Home,108.06483805311484,2,0.0,,False,Mobile,South,Gift Card,216.12967610622968,216.12967610622968,2024-01-10
1125,1137,2024-01-10 16:00:00,Sports,57.92910962327091,4,0.0,27.0,False,Tablet,West,PayPal,231.71643849308364,231.71643849308364,2024-01-10
1126,3231,2024-01-11 00:00:00,Clothing,29.095320199359158,3,0.0,49.0,True,Mobile,North,Credit Card,87.28596059807748,87.28596059807748,2024-01-11
1127,4472,2024-01-11 08:00:00,Electronics,45.22505916336473,6,10.0,37.0,False,Mobile,East,Bank Transfer,271.3503549801884,244.21531948216958,2024-01-11
1128,2353,2024-01-11 16:00:00,Electronics,40.83270676274371,2,0.0,35.0,False,Mobile,West,PayPal,81.66541352548742,81.66541352548742,2024-01-11
1129,3832,2024-01-12 00:00:00,Beauty,75.8650121111126,3,0.0,26.0,False,Tablet,North,Credit Card,227.59503633333782,227.59503633333782,2024-01-12
